id,plate,date,price
28286,E575MY797,2022-06-30 00:00:00,39000
28287,X333KM50,2024-06-30 00:00:00,500000
28288,M616KK750,2024-07-04 00:00:00,100000
28289,A244MM799,2023-03-12 00:00:00,40000
28290,C046CC77,2024-12-13 21:42:35,2350000
28291,Y031KC797,2024-12-03 00:00:00,60000
28292,H622AM25,2022-12-01 00:00:00,50000
28293,T199MM05,2024-03-31 00:00:00,60000
28294,C131AO550,2024-09-14 00:00:00,100000
28295,Y767KK797,2023-12-29 16:07:28,100000
28296,Y767KK797,2024-01-07 13:37:29,90000
28297,Y767KK797,2024-01-18 20:31:23,70000
28298,Y767KK797,2024-01-25 14:52:23,60000
28299,Y767KK797,2024-01-30 11:23:29,50000
28300,Y767KK797,2024-02-04 14:31:50,70000
28301,Y767KK797,2024-02-14 14:37:34,50000
28302,Y767KK797,2024-02-25 10:14:04,40000
28303,Y767KK797,2024-02-28 11:45:50,30000
28304,H595BT23,2024-10-16 00:00:00,100000
28305,E947HE161,2023-02-12 00:00:00,25000
28306,B001OP190,2023-10-19 00:00:00,900000
28307,X262TP790,2024-12-14 00:00:00,45000
28308,Y056AM56,2022-11-24 00:00:00,200000
28309,O080HO190,2022-12-26 00:00:00,230000
28310,H474MH76,2024-09-22 00:00:00,200000
28311,E512KX40,2023-02-04 00:00:00,40000
28312,E512KX40,2023-10-29 00:00:00,50000
28313,C999YC98,2022-09-10 00:00:00,400000
28314,T220TT56,2024-05-27 00:00:00,1200000
28315,M002BA57,2023-08-24 00:00:00,100000
28316,Y429CT797,2025-01-31 00:00:00,60000
28317,Y595EH797,2025-02-06 00:00:00,60000
28318,O212MC190,2023-10-25 00:00:00,25000
28319,O494PT797,2024-02-26 16:21:21,65000
28320,M283TB797,2025-01-24 00:00:00,35000
28321,P171MY193,2024-02-25 00:00:00,30000
28322,H148HH197,2025-02-11 00:00:00,300000
28323,A555XT55,2025-01-26 00:00:00,800000
28324,B600MY763,2022-04-27 00:00:00,40000
28325,E002HM197,2022-12-21 00:00:00,250000
28326,O222MH03,2023-05-28 00:00:00,150000
28327,T008TT50,2025-01-12 00:00:00,2000000
28328,A002EA156,2023-11-19 00:00:00,450000
28329,B009YY77,2022-12-17 13:53:57,255000
28330,E009HC77,2023-06-13 00:00:00,220000
28331,C010AA197,2023-10-13 00:04:53,150000
28332,C785TY797,2025-01-02 00:00:00,30000
28333,P004MA64,2024-09-19 00:00:00,5000000
28334,A063YO777,2022-05-19 00:00:00,130000
28335,K499AY977,2023-05-17 00:00:00,40000
28336,A675AA190,2025-02-11 00:00:00,525000
28337,B100MX197,2022-11-27 00:00:00,200000
28338,P555AA790,2025-01-05 00:00:00,540000
28339,Y716AE550,2025-02-11 00:00:00,50000
28340,T030OK797,2024-11-11 00:00:00,240000
28341,Y333MO150,2024-12-28 12:19:55,250000
28342,Y333MO150,2025-01-14 13:12:42,333000
28343,A912MO150,2024-11-08 00:00:00,380000
28344,X050EO77,2023-05-22 19:00:56,30000
28345,C666MM78,2022-08-16 00:00:00,299000
28346,O009OO199,2025-01-18 00:00:00,21000000
28347,C999MH03,2024-04-30 00:00:00,200000
28348,T887PB797,2024-12-16 00:00:00,30000
28349,E001HM193,2024-07-10 00:00:00,700000
28350,B055AM550,2024-09-10 00:00:00,350000
28351,H557HH77,2025-02-05 00:00:00,1500000
28352,C646CK196,2024-03-19 00:00:00,66666
28353,Y010YB77,2025-01-27 00:00:00,450000
28354,E505EE23,2024-08-08 00:00:00,700000
28355,B077MO77,2022-10-26 00:00:00,3000000
28356,C313BA198,2023-10-23 00:00:00,35000
28357,X002AB93,2024-04-16 00:00:00,450000
28358,X123AY05,2024-08-31 00:00:00,70000
28359,C100YO05,2024-06-08 00:00:00,360000
28360,O131HK40,2022-03-08 00:00:00,25000
28361,A484MB550,2025-01-08 00:00:00,50000
28362,A949PP797,2024-12-10 00:00:00,130000
28363,E464PM797,2024-12-20 00:00:00,65000
28364,Y082TE797,2025-01-12 00:00:00,45000
28365,P595PK161,2024-02-01 00:00:00,40000
28366,B666TX199,2025-01-28 00:00:00,380000
28367,C378OT797,2024-11-03 00:00:00,30000
28368,Y134EH977,2024-11-27 00:00:00,70000
28369,P900OP790,2024-08-17 00:00:00,250000
28370,M808TA797,2024-12-02 20:23:36,100000
28371,X228KX790,2023-11-29 00:00:00,120000
28372,M013YE790,2024-12-10 00:00:00,120000
28373,O424OB797,2024-01-06 00:00:00,55000
28374,B555BB77,2023-01-11 22:29:34,6999999
28375,O008EY05,2024-08-08 00:00:00,450000
28376,Y555PT23,2024-06-08 00:00:00,500000
28377,O032MM790,2023-03-22 00:00:00,50000
28378,E858PT797,2024-06-03 00:00:00,65000
28379,O050OH150,2024-03-22 00:00:00,350000
28380,Y791TK790,2024-07-26 00:00:00,220000
28381,X923AM190,2021-10-11 20:06:20,95000
28382,X923AM190,2021-11-16 09:24:42,85000
28383,X923AM190,2021-12-09 17:16:06,75000
28384,X923AM190,2022-03-10 14:59:32,70000
28385,X923AM190,2022-03-30 02:21:01,60000
28386,X923AM190,2022-05-10 10:13:33,90000
28387,X923AM190,2022-06-14 10:49:11,80000
28388,C050OO50,2025-02-12 00:00:00,1600000
28389,B373YB116,2024-11-30 00:00:00,100000
28390,Y764TX790,2025-01-09 00:00:00,25000
28391,B044KO977,2024-11-06 00:00:00,5500000
28392,B221EK15,2023-12-29 00:00:00,50000
28393,Y555KA177,2024-09-11 00:00:00,500000
28394,E777TE97,2024-10-07 15:03:45,2750000
28395,E777TE97,2024-12-16 12:46:34,2600000
28396,A559BT550,2025-01-29 00:00:00,40000
28397,C400MK797,2024-03-15 00:00:00,165000
28398,H060KK50,2024-06-10 00:00:00,666666
28399,H740PK797,2024-04-04 00:00:00,60500
28400,K010BO197,2023-07-28 00:00:00,240000
28401,H347TB797,2025-01-02 00:00:00,30000
28402,P799TB797,2025-02-09 00:00:00,70000
28403,X020PY799,2022-10-07 17:39:26,25000
28404,X020PY799,2022-11-02 11:03:17,22000
28405,A121PM164,2024-09-12 00:00:00,25000
28406,C079OE797,2025-02-08 00:00:00,70000
28407,E666MC70,2024-01-13 00:00:00,150000
28408,K766TB797,2025-01-31 00:00:00,60000
28409,B100PA797,2024-12-18 00:00:00,100000
28410,M300BB190,2024-10-10 00:00:00,120000
28411,E666AA07,2024-08-02 00:00:00,580000
28412,K808AM799,2024-11-23 00:00:00,99000
28413,T065BT161,2022-06-23 00:00:00,150000
28414,O414KO47,2024-07-03 00:00:00,199000
28415,E008EH199,2022-08-05 00:00:00,250000
28416,M888OM36,2023-12-27 00:00:00,200000
28417,P202YA777,2025-01-26 00:00:00,200000
28418,H900XY190,2025-02-11 00:00:00,150000
28419,A953MO77,2024-10-10 21:12:22,2200000
28420,A953MO77,2025-02-12 00:00:00,1500000
28421,M486MP190,2025-02-02 00:00:00,650000
28422,A977BE977,2024-08-17 00:00:00,250000
28423,O500MA154,2024-02-19 00:00:00,70000
28424,A850AM98,2023-04-10 00:00:00,100000
28425,M050YP197,2024-03-29 00:00:00,1200000
28426,X666KA790,2023-02-07 00:00:00,120000
28427,A003KB761,2024-02-29 00:00:00,250000
28428,T775AO550,2024-12-30 00:00:00,90000
28429,T799OA97,2023-11-30 00:00:00,200000
28430,A272MO90,2024-06-20 00:00:00,600000
28431,Y152YE790,2025-01-09 00:00:00,30000
28432,A800BB550,2025-02-12 00:00:00,250000
28433,P038CO797,2025-01-22 00:00:00,60000
28434,X111XA197,2022-12-05 00:00:00,935000
28435,E666OP790,2024-12-08 00:00:00,250000
28436,O022BC32,2023-02-18 00:00:00,60000
28437,C658CT797,2025-01-30 00:00:00,60000
28438,B111HT197,2022-12-15 00:00:00,555000
28439,K767MM99,2025-02-11 00:00:00,450000
28440,T074OT797,2025-02-08 00:00:00,80000
28441,A222MO178,2022-08-17 00:00:00,150000
28442,M952MM50,2024-01-08 00:00:00,1390000
28443,X178HP178,2023-01-20 23:15:20,120000
28444,Y939BM799,2023-01-23 00:00:00,100000
28445,C900KX116,2024-07-03 00:00:00,50000
28446,T458TT197,2023-11-09 00:00:00,150000
28447,P797XB97,2023-12-25 00:00:00,180000
28448,Y685TY797,2024-11-27 00:00:00,70000
28449,X083XX50,2024-12-04 00:00:00,740000
28450,K700CK750,2023-11-25 00:09:12,200000
28451,K995KK77,2024-07-23 00:00:00,750000
28452,P222OA97,2025-02-09 00:00:00,500000
28453,T646TC797,2024-10-07 00:00:00,70000
28454,H653AX550,2025-02-11 00:00:00,25000
28455,A791EP97,2023-05-10 00:00:00,1000000
28456,B232HK797,2024-11-22 00:00:00,70000
28457,H323PK797,2024-05-09 00:00:00,100000
28458,O005MH90,2025-02-04 00:00:00,740000
28459,Y260CM797,2025-02-04 00:00:00,60000
28460,C191ME797,2025-01-29 00:00:00,75000
28461,P626CH797,2025-02-10 00:00:00,55000
28462,O283OO177,2024-01-28 20:12:11,600000
28463,C319KP05,2024-08-08 00:00:00,70000
28464,X078HO797,2025-01-13 00:00:00,35000
28465,A223EH07,2023-10-22 00:00:00,50000
28466,E002XP97,2023-06-05 23:04:03,400000
28467,A161MO156,2023-01-17 00:00:00,50000
28468,E034EO15,2024-08-21 00:00:00,28000
28469,E656BB797,2024-01-23 00:00:00,50000
28470,M272HA797,2025-01-16 00:00:00,60000
28471,M540EK797,2023-05-23 00:00:00,30000
28472,C438AP550,2025-01-31 00:00:00,60000
28473,M203KA977,2024-09-03 00:00:00,70000
28474,M560OO797,2025-02-05 00:00:00,199999
28475,B074TK797,2025-01-20 00:00:00,30000
28476,Y111CM190,2022-08-19 00:00:00,130000
28477,K001KC161,2025-01-03 00:00:00,1200000
28478,M848TX790,2024-05-24 22:51:36,30000
28479,O023TX797,2025-02-04 00:00:00,175000
28480,A444MT97,2025-01-13 00:00:00,1000000
28481,B383BB177,2023-09-19 00:00:00,400000
28482,B383BB177,2025-01-31 00:00:00,940000
28483,X444AH45,2022-07-27 00:00:00,200000
28484,X444AH45,2024-03-22 00:00:00,450000
28485,X444AH45,2024-03-26 00:00:00,300000
28486,E030AA198,2022-10-11 00:00:00,35000
28487,A923AA23,2023-02-05 00:00:00,530000
28488,B002TO197,2023-01-13 16:52:30,140000
28489,Y090OY799,2024-05-04 00:00:00,110000
28490,K327OO777,2024-06-17 00:00:00,100000
28491,H888HB150,2024-01-17 00:00:00,350000
28492,Y565TY797,2024-10-29 00:00:00,80000
28493,T003OY116,2022-04-01 00:00:00,65000
28494,K001CC199,2023-09-14 10:52:49,780000
28495,C001KB64,2024-09-06 00:00:00,260000
28496,B333KA07,2023-08-31 00:00:00,600000
28497,B200HC790,2024-11-11 00:00:00,200000
28498,B200HC790,2024-12-16 00:00:00,150000
28499,H966TA797,2024-12-05 00:00:00,60000
28500,C997BY977,2024-02-13 00:00:00,550000
28501,K444KK90,2025-01-28 00:00:00,3400000
28502,B777MX702,2024-12-03 00:00:00,600000
28503,E231TM797,2025-01-31 00:00:00,60000
28504,E001YA790,2024-10-25 00:00:00,500000
28505,A335AK977,2023-06-12 00:00:00,100000
28506,O250AM250,2024-12-27 00:00:00,300000
28507,X738AC550,2025-01-15 00:00:00,45000
28508,P254TP797,2025-01-02 00:00:00,30000
28509,A767AH550,2024-11-28 00:00:00,90000
28510,Y155EH977,2025-02-08 00:00:00,70000
28511,Y940YY77,2021-10-17 21:05:38,250000
28512,X074YK790,2025-01-09 00:00:00,45000
28513,K224XE790,2023-06-22 00:00:00,40000
28514,C006PM790,2024-04-20 00:00:00,300000
28515,C006PM790,2024-09-14 21:31:50,110000
28516,C006PM790,2024-11-13 22:23:30,120000
28517,C006PM790,2024-11-20 21:30:19,110000
28518,K008MB97,2024-10-18 00:00:00,317000
28519,K008MB97,2024-11-20 00:00:00,315000
28520,T063YP777,2022-06-24 04:02:52,170000
28521,T063YP777,2022-08-12 20:30:18,250000
28522,M138TB797,2024-11-27 00:00:00,60000
28523,C614CC90,2025-01-15 00:00:00,300000
28524,P001BT750,2024-11-01 12:27:38,460000
28525,P001BT750,2024-11-29 12:22:29,450000
28526,P001BT750,2025-02-02 00:00:00,415000
28527,P001BT750,2025-02-09 12:47:07,435000
28528,H105HH63,2024-06-30 00:00:00,2000000
28529,X068AC550,2025-02-03 00:00:00,80000
28530,Y888XK22,2022-09-27 00:00:00,250000
28531,H845KA797,2025-02-11 00:00:00,45000
28532,E777HK97,2025-01-30 00:00:00,1300000
28533,K858PK790,2024-08-06 00:00:00,70000
28534,T914EP790,2024-07-02 00:00:00,35000
28535,T800TH797,2024-11-26 00:00:00,190000
28536,O900AO159,2023-07-16 00:00:00,399000
28537,E818OE797,2023-11-05 13:09:07,100000
28538,O848AX550,2024-12-07 00:00:00,60000
28539,K610PC797,2025-01-13 00:00:00,25000
28540,A163CE163,2023-11-16 00:00:00,400000
28541,B865BB777,2024-02-21 00:00:00,250000
28542,B865BB777,2024-03-05 16:44:27,220000
28543,B865BB777,2025-01-29 00:00:00,500000
28544,M030HM102,2023-01-13 00:00:00,65000
28545,C333CT777,2023-06-03 00:00:00,399000
28546,M200MM11,2023-02-08 00:00:00,350000
28547,A037MP67,2023-03-17 00:00:00,130000
28548,C006YM177,2021-12-13 13:11:45,140000
28549,M939KO797,2024-09-11 00:00:00,65000
28550,B222KK750,2023-04-18 00:00:00,220000
28551,X222AM50,2022-11-18 00:00:00,550000
28552,A678BK977,2024-07-07 00:00:00,75000
28553,E001KM73,2024-08-04 00:00:00,500000
28554,M380TP797,2024-12-05 00:00:00,60000
28555,T600YC150,2024-06-05 00:00:00,450000
28556,Y444CT197,2024-12-06 00:00:00,500000
28557,A126CT797,2024-12-27 00:00:00,100000
28558,C005KP199,2025-01-17 00:00:00,5000000
28559,K010AP977,2024-03-17 00:00:00,120000
28560,M812TA797,2024-12-04 00:00:00,50000
28561,Y770MK790,2022-01-20 16:44:59,25000
28562,P696TH797,2025-02-06 00:00:00,60000
28563,H013OB797,2024-10-09 00:00:00,150000
28564,Y638AK550,2024-12-07 00:00:00,60000
28565,T054AH550,2024-12-31 00:00:00,35000
28566,C656CC190,2023-11-13 15:23:38,445000
28567,T777AT90,2024-03-01 21:21:15,600000
28568,T777AT90,2024-03-03 15:49:01,500000
28569,T222EC50,2023-02-10 00:00:00,160000
28570,Y013CB797,2025-02-04 11:23:28,150000
28571,E030KP44,2022-07-19 00:00:00,50000
28572,M810BP550,2025-01-31 00:00:00,60000
28573,P633YC33,2023-11-11 00:00:00,65000
28574,A704MP77,2025-02-06 00:00:00,11000000
28575,C863CC197,2022-03-31 00:00:00,300000
28576,O888TE197,2024-11-13 11:37:54,700000
28577,O888TE197,2024-12-15 21:26:16,635000
28578,X005YA190,2021-07-29 14:18:42,85000
28579,A081AA62,2024-10-24 00:00:00,500000
28580,A341MM799,2025-02-04 00:00:00,200000
28581,C666KA50,2024-11-22 00:00:00,350000
28582,T872TY797,2025-01-02 00:00:00,30000
28583,H074MC777,2023-04-09 16:57:13,100000
28584,H074MC777,2023-04-20 20:12:51,90000
28585,H074MC777,2023-04-25 20:11:41,100000
28586,Y333YT790,2022-05-16 00:00:00,160000
28587,A052AA161,2024-10-22 00:00:00,1000000
28588,O567EO977,2024-09-16 00:00:00,200000
28589,O056BB977,2024-12-16 00:00:00,100000
28590,T555TE750,2023-02-01 00:00:00,200000
28591,T555TE750,2023-04-05 23:30:19,180000
28592,T555TE750,2023-05-25 22:55:17,150000
28593,T262KH05,2023-12-26 00:00:00,35000
28594,P927AH550,2025-01-31 00:00:00,60000
28595,K070OY799,2023-12-10 00:00:00,225000
28596,K070OY799,2024-10-01 00:00:00,155000
28597,C370CK26,2024-06-26 00:00:00,500000
28598,A063AA61,2025-01-21 00:00:00,3650000
28599,A105TA797,2025-01-23 00:00:00,30000
28600,T333TA790,2024-12-28 00:00:00,200000
28601,X999TB150,2022-12-12 00:00:00,175000
28602,B745OP161,2025-01-09 00:00:00,100000
28603,P001OT177,2025-01-05 00:00:00,820000
28604,E050AP550,2024-06-19 00:00:00,200000
28605,Y858PO797,2025-02-07 00:00:00,50000
28606,A191XP797,2025-01-18 00:00:00,100000
28607,K003EO28,2024-07-22 00:00:00,350000
28608,E627BY550,2024-12-10 00:00:00,30000
28609,O999TX26,2023-07-24 00:00:00,500000
28610,C080TO777,2023-08-08 00:00:00,110000
28611,A393TA190,2024-11-17 00:00:00,50000
28612,O700YP50,2025-01-30 00:00:00,220000
28613,H202XB190,2023-08-27 00:00:00,60000
28614,E536EE777,2024-11-17 00:00:00,550000
28615,B002TY750,2022-10-14 00:00:00,160000
28616,M353MM150,2024-07-02 02:11:35,1000000
28617,M353MM150,2025-01-20 00:00:00,999999
28618,P007AY197,2022-02-26 22:49:23,320000
28619,X365KK977,2025-01-31 00:00:00,60000
28620,K444TO199,2024-09-23 00:00:00,500000
28621,C770YK77,2023-11-04 11:25:40,800000
28622,C770YK77,2023-12-04 18:16:14,700000
28623,C770YK77,2024-01-03 13:44:39,600000
28624,C770YK77,2024-01-17 22:20:27,500000
28625,C770YK77,2024-01-24 02:03:26,450000
28626,C770YK77,2024-01-28 11:56:36,400000
28627,C880KP190,2025-02-12 00:00:00,400000
28628,T828TK797,2024-09-04 00:00:00,70000
28629,T358OO797,2023-10-24 00:00:00,40000
28630,H955HH09,2024-04-05 00:00:00,110000
28631,O020YM799,2022-06-20 00:00:00,40000
28632,T446TT50,2024-11-01 12:27:42,300000
28633,T446TT50,2025-01-10 17:22:38,200000
28634,T600TK790,2024-01-30 00:00:00,100000
28635,K031TX797,2024-12-10 00:00:00,60000
28636,E055KX54,2023-07-25 00:00:00,250000
28637,M650AX977,2024-11-17 00:00:00,200000
28638,K112XK196,2024-08-14 00:00:00,55000
28639,P272TC797,2025-01-16 00:00:00,65000
28640,A070TA777,2024-02-05 00:00:00,1500000
28641,X565CA797,2025-01-25 00:00:00,65000
28642,K878XY790,2023-11-14 00:00:00,55000
28643,B666OP66,2021-03-05 11:34:18,13500000
28644,K900YA70,2024-03-18 00:00:00,90000
28645,A648MM77,2025-02-05 00:00:00,1000000
28646,C735CC177,2024-04-20 00:00:00,850000
28647,M007KC777,2022-12-08 15:04:08,525000
28648,M007KC777,2023-03-10 23:13:15,750000
28649,O101CO750,2023-01-27 21:26:53,30000
28650,P030EK68,2023-03-16 00:00:00,40000
28651,E011HY797,2022-12-13 23:41:17,50000
28652,P300MM71,2024-01-21 00:00:00,170000
28653,M001KC164,2024-05-07 00:00:00,300000
28654,X050KP799,2024-05-01 22:13:59,60000
28655,X050KP799,2024-09-07 15:26:14,50000
28656,H576HH48,2024-07-20 00:00:00,115000
28657,A003HX77,2024-02-20 00:00:00,400000
28658,A363AA150,2024-05-04 00:00:00,999999
28659,A071XT797,2025-01-27 00:00:00,40000
28660,X980OP797,2024-11-03 00:00:00,30000
28661,O707OO93,2024-07-31 13:09:18,1500000
28662,K158YM161,2023-05-12 00:00:00,100000
28663,C777YB790,2024-08-02 00:00:00,500000
28664,C777YB790,2024-09-05 00:00:00,800000
28665,H400MM97,2025-01-20 00:00:00,650000
28666,C585CC197,2024-12-04 00:00:00,999999
28667,C224KP199,2025-02-10 00:00:00,900000
28668,E001BH77,2025-01-08 00:00:00,1740000
28669,X500BT777,2024-11-24 21:10:15,430000
28670,X554KX197,2022-06-30 17:56:23,70000
28671,X333AK193,2024-03-09 00:00:00,300000
28672,P050XC790,2023-07-03 14:00:41,45000
28673,X426OO77,2025-02-12 00:00:00,300000
28674,M500PK50,2021-09-21 16:50:53,220000
28675,B031TE797,2024-12-23 00:00:00,70000
28676,K111KT164,2022-07-27 00:00:00,160000
28677,B464KO64,2024-06-16 00:00:00,200000
28678,O963OO99,2023-10-15 00:00:00,3000000
28679,A444TH123,2023-06-13 00:00:00,200000
28680,O001HX197,2024-12-15 00:00:00,1200000
28681,E999HX98,2023-03-22 00:00:00,100000
28682,C979YT197,2022-09-11 00:00:00,75000
28683,H770TO05,2024-09-20 00:00:00,50000
28684,B567MC797,2024-09-20 00:00:00,35000
28685,T444TT75,2024-01-16 00:00:00,300000
28686,B515BE190,2024-06-16 00:00:00,69000
28687,E757TT797,2025-02-09 00:00:00,120000
28688,X797TO797,2024-12-19 00:00:00,300000
28689,C272CY797,2025-02-08 00:00:00,70000
28690,H900HY797,2023-11-27 21:56:52,200000
28691,H900HY797,2023-12-04 00:00:00,250000
28692,C533CE797,2025-01-26 00:00:00,60000
28693,A090TT90,2024-12-12 00:00:00,5000000
28694,P020KP14,2022-12-14 00:00:00,200000
28695,K017AB177,2024-12-15 13:40:47,150000
28696,P666CH64,2024-07-14 00:00:00,300000
28697,E171KY977,2025-01-12 00:00:00,60000
28698,K899OT797,2024-06-05 00:00:00,98000
28699,A005XE09,2023-03-18 00:00:00,250000
28700,H727ET134,2024-04-26 00:00:00,120000
28701,T027HY797,2024-12-15 13:40:47,35000
28702,E137KX164,2024-08-24 00:00:00,100000
28703,T989HT797,2023-05-06 00:00:00,30000
28704,M802MO97,2023-03-11 00:00:00,100000
28705,A030TX797,2025-01-31 00:00:00,75000
28706,Y232BY197,2023-04-12 00:00:00,40000
28707,P858PK126,2024-10-30 00:00:00,27000
28708,X728XX77,2022-10-20 05:35:37,400000
28709,X728XX77,2022-11-23 10:45:13,350000
28710,E140XE190,2025-02-06 00:00:00,30000
28711,H999EY123,2022-04-05 00:00:00,200000
28712,A005OE05,2024-02-09 00:00:00,950000
28713,B013KE797,2023-05-09 16:16:20,150000
28714,Y044HT797,2022-12-09 18:37:47,40000
28715,A024YE197,2024-06-11 23:18:43,200000
28716,C001KK177,2025-02-08 00:00:00,1500000
28717,A088AO77,2022-07-09 13:55:34,200000
28718,K001EO54,2024-06-27 00:00:00,390000
28719,K533MK53,2024-08-26 00:00:00,500000
28720,H009KT64,2024-05-11 00:00:00,195000
28721,K623TX797,2024-11-27 00:00:00,70000
28722,H805PP797,2024-04-26 00:00:00,35000
28723,B406PO797,2025-02-11 00:00:00,45000
28724,O555XK197,2024-10-06 00:00:00,555197
28725,C444BO71,2024-05-15 00:00:00,4500000
28726,E090EH77,2023-06-10 11:03:02,190000
28727,Y999YB199,2025-02-11 00:00:00,1500000
28728,K023EY193,2024-01-19 00:00:00,30000
28729,H848TK797,2024-10-10 00:00:00,80000
28730,H848TK797,2025-01-26 00:00:00,120000
28731,P066AA55,2022-12-02 00:00:00,70000
28732,K700YM777,2025-02-04 00:00:00,770000
28733,C808AA977,2024-10-21 00:00:00,250000
28734,E400OB797,2023-12-31 13:05:42,60000
28735,E400OB797,2024-01-02 15:47:07,50000
28736,E400OB797,2024-06-22 00:00:00,120000
28737,E400OB797,2024-09-13 20:56:12,140000
28738,P911YO799,2022-07-05 00:00:00,150000
28739,H221PO193,2024-02-02 00:00:00,35000
28740,A001CM164,2024-06-12 00:00:00,200000
28741,O707CK777,2025-02-04 00:00:00,520000
28742,H555EM50,2024-05-25 13:44:10,800000
28743,H555EM50,2024-06-01 15:19:55,830000
28744,H555EM50,2024-07-16 22:41:26,730000
28745,H555EM50,2024-07-27 10:10:00,1000000
28746,H555EM50,2024-08-27 10:31:57,735000
28747,H555EM50,2024-08-28 09:27:37,700000
28748,H555EM50,2024-08-29 20:07:04,735000
28749,K111EH750,2024-12-22 14:51:10,400000
28750,E066KK77,2023-12-03 00:00:00,500000
28751,C989XO89,2024-06-03 00:00:00,330000
28752,C808PY161,2025-01-03 00:00:00,120000
28753,C922OK797,2024-10-31 00:00:00,70000
28754,O030MM77,2023-09-29 00:00:00,1100000
28755,H344TO797,2025-02-11 00:00:00,55000
28756,E959KP797,2024-08-28 00:00:00,170000
28757,Y111PH77,2024-01-08 11:22:30,620000
28758,Y111PH77,2024-03-14 11:08:30,610000
28759,E007HH750,2024-12-30 17:48:58,340000
28760,E007HH750,2025-01-22 21:40:04,350000
28761,A494PK797,2025-01-09 00:00:00,90000
28762,M200OC150,2022-07-19 00:00:00,100000
28763,C140MC05,2023-05-15 00:00:00,30000
28764,C140MC05,2025-01-26 00:00:00,48000
28765,X986EE799,2022-12-12 12:28:21,30000
